source_row_index,ene_smiles,diene_smiles,prod_smiles,key_atom_mapping,ene_part,diene_part,rxn_smiles,ene_id,diene_id,prod_id,G_T_ene,G_T_diene,H_T_ts,G_T_ts,H_T_prod,G_T_prod,G_T_rxn,G_T_activate,G_T_activate - G_T_rxn,reaction_id
562,CC/C=C/CC,C/C(=C/C=C(\C)C(=O)O)C(=O)O,CC[C@H]1[C@H](CC)[C@](C)(C(=O)O)C=C[C@@]1(C)C(=O)O,"{'1': 2, '2': 3, '3': 19, '4': 20, '5': 21, '6': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",[C:19](/[C:20](=[C:21]([C:22](=[C:23](\[C:24]([H:36])([H:37])[H:38])[C:25](=[O:26])[O:27][H:39])/[H:35])\[H:34])[C:28](=[O:29])[O:30][H:40])([H:31])([H:32])[H:33].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:20]([C:19]([H:31])([H:32])[H:33])([C:28](=[O:29])[O:30][H:40])[C:21]([H:34])=[C:22]([H:35])[C@@:23]1([C:24]([H:36])([H:37])[H:38])[C:25](=[O:26])[O:27][H:39])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,1705072,3,-147824.5058242271,-383558.0362584047,-531293.3968317275,-531336.497947463,-531347.8495938488,-531389.8469204194,-7.304837787523866,46.04413516889326,53.34897295641713,rxn-00000562
565,CC/C=C/CC,CC(C)=CC=C(C)C,CC[C@@H]1[C@@H](CC)C(C)(C)C=CC1(C)C,"{'1': 2, '2': 3, '3': 19, '4': 21, '5': 22, '6': 23}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",[C:19]([C:20]([C:21]([H:30])([H:31])[H:32])=[C:22]([C:23](=[C:24]([C:25]([H:35])([H:36])[H:37])[C:26]([H:38])([H:39])[H:40])[H:34])[H:33])([H:27])([H:28])[H:29].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C:20]([C:19]([H:27])([H:28])[H:29])([C:21]([H:30])([H:31])[H:32])[C:22]([H:33])=[C:23]([H:34])[C:24]1([C:25]([H:35])([H:36])[H:37])[C:26]([H:38])([H:39])[H:40])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,1712477,0,-147824.5058242271,-196354.1056183266,-344088.0423726528,-344126.347433478,-344147.8446530404,-344184.5263468563,-5.914904302626383,52.26400907570496,58.17891337833135,rxn-00000565
566,CC/C=C/CC,CC(C)=CC=C(C)C,CC[C@H]1[C@H](CC)C(C)(C)C=CC1(C)C,"{'1': 2, '2': 3, '3': 19, '4': 21, '5': 22, '6': 23}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",[C:19]([C:20]([C:21]([H:30])([H:31])[H:32])=[C:22]([C:23](=[C:24]([C:25]([H:35])([H:36])[H:37])[C:26]([H:38])([H:39])[H:40])[H:34])[H:33])([H:27])([H:28])[H:29].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C:20]([C:19]([H:27])([H:28])[H:29])([C:21]([H:30])([H:31])[H:32])[C:22]([H:33])=[C:23]([H:34])[C:24]1([C:25]([H:35])([H:36])[H:37])[C:26]([H:38])([H:39])[H:40])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,1712477,1,-147824.5058242271,-196354.1056183266,-344088.0430001622,-344126.348688497,-344147.1719628843,-344183.6572462347,-5.045803681015968,52.26275405671913,57.3085577377351,rxn-00000566
567,CC/C=C/CC,CCC/C=C/C=C/CCC,CCC[C@H]1C=C[C@@H](CCC)[C@H](CC)[C@H]1CC,"{'1': 2, '2': 3, '3': 21, '4': 22, '5': 23, '6': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",[C:19]([C:20]([C:21](/[C:22](=[C:23]([C:24](=[C:25](/[C:26]([C:27]([C:28]([H:44])([H:45])[H:46])([H:42])[H:43])([H:40])[H:41])[H:39])/[H:38])\[H:37])[H:36])([H:34])[H:35])([H:32])[H:33])([H:29])([H:30])[H:31].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:22]([C:21]([C:20]([C:19]([H:29])([H:30])[H:31])([H:32])[H:33])([H:34])[H:35])([H:36])[C:23]([H:37])=[C:24]([H:38])[C@:25]1([C:26]([C:27]([C:28]([H:44])([H:45])[H:46])([H:42])[H:43])([H:40])[H:41])[H:39])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,1729072,0,-147824.5058242271,-245626.0422176385,-393372.6502707744,-393417.3684784245,-393422.8296933774,-393465.005860148,-14.457818282418884,33.17956344108097,47.63738172349986,rxn-00000567
568,CC/C=C/CC,CCC/C=C/C=C/CCC,CCC[C@H]1C=C[C@@H](CCC)[C@@H](CC)[C@@H]1CC,"{'1': 2, '2': 3, '3': 21, '4': 22, '5': 23, '6': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]",[C:19]([C:20]([C:21](/[C:22](=[C:23]([C:24](=[C:25](/[C:26]([C:27]([C:28]([H:44])([H:45])[H:46])([H:42])[H:43])([H:40])[H:41])[H:39])/[H:38])\[H:37])[H:36])([H:34])[H:35])([H:32])[H:33])([H:29])([H:30])[H:31].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:22]([C:21]([C:20]([C:19]([H:29])([H:30])[H:31])([H:32])[H:33])([H:34])[H:35])([H:36])[C:23]([H:37])=[C:24]([H:38])[C@:25]1([C:26]([C:27]([C:28]([H:44])([H:45])[H:46])([H:42])[H:43])([H:40])[H:41])[H:39])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,1729072,1,-147824.5058242271,-245626.0422176385,-393372.562419448,-393417.2956873256,-393422.6608933288,-393464.6450422004,-14.097000334819311,33.25235453998903,47.34935487480834,rxn-00000568
571,CC/C=C/CC,FC(F)=C(F)C(F)=C(F)F,CC[C@@H]1[C@@H](CC)C(F)(F)C(F)=C(F)C1(F)F,"{'1': 2, '2': 3, '3': 19, '4': 21, '5': 23, '6': 25}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[F:19][C:20]([F:21])=[C:22]([F:23])[C:24]([F:25])=[C:26]([F:27])[F:28]>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C:20]([F:19])([F:21])[C:22]([F:23])=[C:24]([F:25])[C:26]1([F:27])[F:28])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,1845828,0,-147824.5058242271,-471142.974187833,-618900.1997012701,-618939.2565184452,-618978.0937073044,-619014.5695780128,-47.08956595265772,28.22349361493252,75.31305956759024,rxn-00000571
572,CC/C=C/CC,FC(F)=C(F)C(F)=C(F)F,CC[C@H]1[C@H](CC)C(F)(F)C(F)=C(F)C1(F)F,"{'1': 2, '2': 3, '3': 19, '4': 21, '5': 23, '6': 25}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[F:19][C:20]([F:21])=[C:22]([F:23])[C:24]([F:25])=[C:26]([F:27])[F:28]>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C:20]([F:19])([F:21])[C:22]([F:23])=[C:24]([F:25])[C:26]1([F:27])[F:28])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,1845828,1,-147824.5058242271,-471142.974187833,-618900.2072313838,-618938.4746416406,-618978.0937073044,-619014.5695780128,-47.08956595265772,29.00537041958887,76.0949363722466,rxn-00000572
573,CC/C=C/CC,Cc1sc(C)c2c1CS(=O)C2,CC[C@@H]1[C@@H](CC)[C@]2(C)S[C@@]1(C)C1=C2CS(=O)C1,"{'1': 2, '2': 3, '3': 19, '6': 21, '5': 23, '4': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",[C:19]([c:20]1[s:21][c:22]([C:23]([H:33])([H:34])[H:35])[c:24]2[c:25]1[C:26]([H:36])([H:37])[S:27](=[O:28])[C:29]2([H:38])[H:39])([H:30])([H:31])[H:32].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:20]2([C:19]([H:30])([H:31])[H:32])[S:21][C@:22]1([C:23]([H:33])([H:34])[H:35])[C:24]1=[C:25]2[C:26]([H:36])([H:37])[S:27](=[O:28])[C:29]1([H:38])[H:39])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,2026867,0,-147824.5058242271,-741618.3576928573,-889360.4257149484,-889401.3813757921,-889394.4750065205,-889434.1605881888,8.702928895596415,41.48214129230473,32.77921239670832,rxn-00000573
574,CC/C=C/CC,Cc1sc(C)c2c1CS(=O)C2,CC[C@H]1[C@H](CC)[C@]2(C)S[C@@]1(C)C1=C2CS(=O)C1,"{'1': 2, '2': 3, '3': 19, '6': 21, '5': 23, '4': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",[C:19]([c:20]1[s:21][c:22]([C:23]([H:33])([H:34])[H:35])[c:24]2[c:25]1[C:26]([H:36])([H:37])[S:27](=[O:28])[C:29]2([H:38])[H:39])([H:30])([H:31])[H:32].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@@:20]2([C:19]([H:30])([H:31])[H:32])[S:21][C@:22]1([C:23]([H:33])([H:34])[H:35])[C:24]1=[C:25]2[C:26]([H:36])([H:37])[S:27](=[O:28])[C:29]1([H:38])[H:39])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,2026867,1,-147824.5058242271,-741618.3576928573,-889358.3932117618,-889399.4862971804,-889394.2258852593,-889433.8455784327,9.01793865172658,43.37721990398131,34.35928125225473,rxn-00000574
575,CC/C=C/CC,c1ccoc1,CC[C@@H]1[C@@H](CC)[C@H]2C=C[C@@H]1O2,"{'1': 2, '2': 3, '5': 18, '4': 19, '3': 20, '6': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:24])[c:20]([H:25])[c:21]([H:26])[o:22][c:23]1[H:27]>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:21]2([H:26])[C:20]([H:25])=[C:19]([H:24])[C@@:23]1([H:27])[O:22]2)([H:10])[H:11])([H:7])([H:8])[H:9],1699509,2041074,0,-147824.5058242271,-144216.3194457603,-291972.4487001462,-292003.1803491289,-292001.8889346313,-292031.4942041081,9.331065879319794,37.644920858496334,28.31385497917654,rxn-00000575
576,CC/C=C/CC,c1ccoc1,CC[C@H]1[C@H](CC)[C@H]2C=C[C@@H]1O2,"{'1': 2, '2': 3, '5': 18, '4': 19, '3': 20, '6': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:24])[c:20]([H:25])[c:21]([H:26])[o:22][c:23]1[H:27]>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:21]2([H:26])[C:20]([H:25])=[C:19]([H:24])[C@@:23]1([H:27])[O:22]2)([H:10])[H:11])([H:7])([H:8])[H:9],1699509,2041074,1,-147824.5058242271,-144216.3194457603,-291973.1596683803,-292003.7400875798,-292001.8889346313,-292031.4942041081,9.331065879319794,37.08518240757985,27.754116528260056,rxn-00000576
577,CC/C=C/CC,CC(=O)O/C=C/C=C/OC(C)=O,CC[C@@H]1[C@@H](CC)[C@H](OC(C)=O)C=C[C@@H]1OC(C)=O,"{'1': 2, '2': 3, '3': 22, '4': 23, '5': 24, '6': 25}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",[C:19]([C:20](=[O:21])[O:22]/[C:23](=[C:24]([C:25](=[C:26](/[O:27][C:28]([C:29]([H:38])([H:39])[H:40])=[O:30])[H:37])/[H:36])\[H:35])[H:34])([H:31])([H:32])[H:33].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:23]([O:22][C:20]([C:19]([H:31])([H:32])[H:33])=[O:21])([H:34])[C:24]([H:35])=[C:25]([H:36])[C@:26]1([O:27][C:28]([C:29]([H:38])([H:39])[H:40])=[O:30])[H:37])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,2517009,0,-147824.5058242271,-383542.3071059278,-531290.8045900902,-531337.1461647496,-531344.3336582655,-531389.2056057368,-22.392675581912044,29.6667654052726,52.05944098718464,rxn-00000577
578,CC/C=C/CC,CC(=O)O/C=C/C=C/OC(C)=O,CC[C@H]1[C@H](CC)[C@H](OC(C)=O)C=C[C@@H]1OC(C)=O,"{'1': 2, '2': 3, '3': 22, '4': 23, '5': 24, '6': 25}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",[C:19]([C:20](=[O:21])[O:22]/[C:23](=[C:24]([C:25](=[C:26](/[O:27][C:28]([C:29]([H:38])([H:39])[H:40])=[O:30])[H:37])/[H:36])\[H:35])[H:34])([H:31])([H:32])[H:33].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:23]([O:22][C:20]([C:19]([H:31])([H:32])[H:33])=[O:21])([H:34])[C:24]([H:35])=[C:25]([H:36])[C@:26]1([O:27][C:28]([C:29]([H:38])([H:39])[H:40])=[O:30])[H:37])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,2517009,1,-147824.5058242271,-383542.3071059278,-531290.8045900902,-531337.1449097308,-531344.3336582655,-531389.2056057368,-22.392675581912044,29.66802042414201,52.06069600605406,rxn-00000578
581,CC/C=C/CC,O=C(O)/C=C/C=C/C(=O)O,CC[C@@H]1[C@@H](CC)[C@H](C(=O)O)C=C[C@@H]1C(=O)O,"{'1': 2, '2': 3, '3': 21, '4': 22, '5': 23, '6': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[O:19]=[C:20]([O:21][H:29])/[C:22](=[C:23]([C:24](=[C:25](/[C:26](=[O:27])[O:28][H:34])[H:33])/[H:32])\[H:31])[H:30]>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:22]([C:20](=[O:19])[O:21][H:29])([H:30])[C:23]([H:31])=[C:24]([H:32])[C@:25]1([C:26](=[O:27])[O:28][H:34])[H:33])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,4521703,0,-147824.5058242271,-334275.9980115793,-482031.9220703671,-482071.8329279366,-482078.3546339005,-482116.9307788185,-16.426943012163974,28.67090786981862,45.0978508819826,rxn-00000581
582,CC/C=C/CC,O=C(O)/C=C/C=C/C(=O)O,CC[C@H]1[C@H](CC)[C@H](C(=O)O)C=C[C@@H]1C(=O)O,"{'1': 2, '2': 3, '3': 21, '4': 22, '5': 23, '6': 24}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[O:19]=[C:20]([O:21][H:29])/[C:22](=[C:23]([C:24](=[C:25](/[C:26](=[O:27])[O:28][H:34])[H:33])/[H:32])\[H:31])[H:30]>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:22]([C:20](=[O:19])[O:21][H:29])([H:30])[C:23]([H:31])=[C:24]([H:32])[C@:25]1([C:26](=[O:27])[O:28][H:34])[H:33])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,4521703,1,-147824.5058242271,-334275.9980115793,-482032.5301270476,-482072.6298649686,-482078.3552614099,-482116.9307788185,-16.426943012163974,27.87397083779797,44.30091384996194,rxn-00000582
583,CC/C=C/CC,c1cnon1,CC[C@@H]1[C@@H](CC)N2C=CN1O2,"{'1': 2, '2': 3, '5': 18, '4': 19, '3': 20, '6': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:24])[c:20]([H:25])[n:21][o:22][n:23]1>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:21]2[C:20]([H:25])=[C:19]([H:24])[N:23]1[O:22]2)([H:10])[H:11])([H:7])([H:8])[H:9],1699509,4994469,0,-147824.5058242271,-164303.454938932,-312041.473642387,-312071.762269681,-312060.5342426616,-312090.0949589658,37.86580419330858,56.19849347806303,18.33268928475445,rxn-00000583
584,CC/C=C/CC,c1cnon1,CC[C@H]1[C@H](CC)N2C=CN1O2,"{'1': 2, '2': 3, '5': 18, '4': 19, '3': 20, '6': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:24])[c:20]([H:25])[n:21][o:22][n:23]1>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[N:21]2[C:20]([H:25])=[C:19]([H:24])[N:23]1[O:22]2)([H:10])[H:11])([H:7])([H:8])[H:9],1699509,4994469,1,-147824.5058242271,-164303.454938932,-312041.473642387,-312071.7616421715,-312060.5354976805,-312090.0949589658,37.86580419330858,56.19912098761415,18.33331679430557,rxn-00000584
587,CC/C=C/CC,c1nnco1,CC[C@@H]1[C@@H](CC)[C@H]2N=N[C@@H]1O2,"{'1': 2, '2': 3, '3': 18, '4': 19, '5': 20, '6': 21}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:24])[n:20][n:21][c:22]([H:25])[o:23]1>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:19]2([H:24])[N:20]=[N:21][C@@:22]1([H:25])[O:23]2)([H:10])[H:11])([H:7])([H:8])[H:9],1699509,5048701,0,-147824.5058242271,-164334.7231085151,-312092.5654637652,-312122.8886040803,-312120.2436516471,-312149.7428720228,9.486060719413215,36.34032866189955,26.85426794248633,rxn-00000587
588,CC/C=C/CC,c1nnco1,CC[C@H]1[C@H](CC)[C@H]2N=N[C@@H]1O2,"{'1': 2, '2': 3, '3': 18, '4': 19, '5': 20, '6': 21}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24]",[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[c:19]1([H:24])[n:20][n:21][c:22]([H:25])[o:23]1>>[C:1]([C:2]([C@@:3]1([H:12])[C@@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:19]2([H:24])[N:20]=[N:21][C@@:22]1([H:25])[O:23]2)([H:10])[H:11])([H:7])([H:8])[H:9],1699509,5048701,1,-147824.5058242271,-164334.7231085151,-312092.5648362557,-312122.8873490614,-312120.2436516471,-312149.739106966,9.489825776196083,36.34158368082717,26.85175790463109,rxn-00000588
589,CC/C=C/CC,C/C(=C\C=C(/C)C(=O)O)C(=O)O,CC[C@@H]1[C@@H](CC)[C@@](C)(C(=O)O)C=C[C@@]1(C)C(=O)O,"{'1': 2, '2': 3, '3': 19, '4': 20, '5': 21, '6': 22}","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",[C:19](/[C:20](=[C:21]([C:22](=[C:23](/[C:24]([H:36])([H:37])[H:38])[C:25](=[O:26])[O:27][H:39])\[H:35])/[H:34])[C:28](=[O:29])[O:30][H:40])([H:31])([H:32])[H:33].[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])[H:13])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@:3]1([H:12])[C@:4]([C:5]([C:6]([H:16])([H:17])[H:18])([H:14])[H:15])([H:13])[C@:20]([C:19]([H:31])([H:32])[H:33])([C:28](=[O:29])[O:30][H:40])[C:21]([H:34])=[C:22]([H:35])[C@:23]1([C:24]([H:36])([H:37])[H:38])[C:25](=[O:26])[O:27][H:39])([H:10])[H:11])([H:7])([H:8])[H:9],1699509,5183621,0,-147824.5058242271,-383560.2526218671,-531291.7609145286,-531334.3732003839,-531348.7243420556,-531390.011955411,-5.253509316826239,50.38524571037851,55.63875502720475,rxn-00000589
